filename,width,height,class,xmin,ymin,xmax,ymax
1584913583_Camera1_visible.png,1936,1216,blue,752,602,765,619
1584913583_Camera1_visible.png,1936,1216,yellow,1009,606,1020,623
1584912975_Camera0_visible.png,1936,1216,blue,0,874,102,1027
1584912975_Camera0_visible.png,1936,1216,blue,393,751,462,827
1584912975_Camera0_visible.png,1936,1216,yellow,1371,713,1438,783
1584912975_Camera0_visible.png,1936,1216,blue,445,713,487,764
1584912975_Camera0_visible.png,1936,1216,yellow,1099,684,1137,729
1584912975_Camera0_visible.png,1936,1216,blue,335,700,367,742
1584912975_Camera0_visible.png,1936,1216,yellow,1910,922,1935,955
1584912975_Camera0_visible.png,1936,1216,blue,81,701,116,737
1584912975_Camera0_visible.png,1936,1216,yellow,792,675,818,709
1584912975_Camera0_visible.png,1936,1216,yellow,435,679,456,707
1584912975_Camera0_visible.png,1936,1216,yellow,51,688,77,715
1584913761_Camera1_visible.png,1936,1216,blue,305,731,399,829
1584913761_Camera1_visible.png,1936,1216,yellow,1608,758,1698,852
1584913761_Camera1_visible.png,1936,1216,blue,363,682,414,745
1584913761_Camera1_visible.png,1936,1216,yellow,1144,684,1186,737
1584913761_Camera1_visible.png,1936,1216,blue,285,652,322,697
1584913761_Camera1_visible.png,1936,1216,yellow,863,655,897,694
1584913761_Camera1_visible.png,1936,1216,blue,217,634,248,669
1584913761_Camera1_visible.png,1936,1216,yellow,693,638,721,669
1584913761_Camera1_visible.png,1936,1216,blue,173,623,202,651
1584913761_Camera1_visible.png,1936,1216,yellow,573,627,592,653
1584913761_Camera1_visible.png,1936,1216,blue,142,615,162,639
1584913761_Camera1_visible.png,1936,1216,yellow,483,619,501,641
1584913761_Camera1_visible.png,1936,1216,blue,112,609,128,629
1584913761_Camera1_visible.png,1936,1216,yellow,412,613,427,632
1584913206_Camera1_visible.png,1936,1216,yellow,1428,832,1557,980
1584913206_Camera1_visible.png,1936,1216,blue,103,722,172,798
1584913206_Camera1_visible.png,1936,1216,yellow,1138,715,1189,785
1584913206_Camera1_visible.png,1936,1216,blue,194,692,251,748
1584913206_Camera1_visible.png,1936,1216,blue,27,689,76,743
1584913206_Camera1_visible.png,1936,1216,yellow,841,674,883,718
1584913206_Camera1_visible.png,1936,1216,yellow,42,668,75,707
1584913211_Camera1_visible.png,1936,1216,blue,279,716,350,800
1584913211_Camera1_visible.png,1936,1216,yellow,1408,725,1485,808
1584913211_Camera1_visible.png,1936,1216,blue,527,669,567,721
1584913211_Camera1_visible.png,1936,1216,yellow,1253,674,1290,726
1584913211_Camera1_visible.png,1936,1216,yellow,1593,669,1631,716
1584913211_Camera1_visible.png,1936,1216,blue,47,654,87,699
1584913211_Camera1_visible.png,1936,1216,blue,641,647,672,685
1584913211_Camera1_visible.png,1936,1216,yellow,1180,651,1212,688
1584913211_Camera1_visible.png,1936,1216,yellow,1451,648,1478,683
1584913211_Camera1_visible.png,1936,1216,blue,273,638,298,672
1584913211_Camera1_visible.png,1936,1216,blue,714,634,735,664
1584913211_Camera1_visible.png,1936,1216,blue,1765,638,1795,667
1584913211_Camera1_visible.png,1936,1216,yellow,1136,638,1157,667
1584913211_Camera1_visible.png,1936,1216,blue,410,628,431,655
1584913211_Camera1_visible.png,1936,1216,yellow,1365,636,1389,664
1584913211_Camera1_visible.png,1936,1216,yellow,23,626,44,652
1584913211_Camera1_visible.png,1936,1216,blue,762,626,782,650
1584913211_Camera1_visible.png,1936,1216,blue,1874,631,1892,654
1584913211_Camera1_visible.png,1936,1216,blue,1640,630,1661,653
1584913211_Camera1_visible.png,1936,1216,yellow,1918,754,1935,783
1584913211_Camera1_visible.png,1936,1216,yellow,1112,629,1129,653
1584913211_Camera1_visible.png,1936,1216,blue,506,621,528,644
1584913211_Camera1_visible.png,1936,1216,yellow,1306,628,1324,651
1584913211_Camera1_visible.png,1936,1216,yellow,192,620,209,641
1584913211_Camera1_visible.png,1936,1216,blue,802,620,818,640
1584913211_Camera1_visible.png,1936,1216,yellow,1245,622,1263,642
1584913211_Camera1_visible.png,1936,1216,blue,1740,625,1756,644
1584913211_Camera1_visible.png,1936,1216,blue,1520,623,1535,643
1584913211_Camera1_visible.png,1936,1216,yellow,1101,622,1115,642
1584913211_Camera1_visible.png,1936,1216,blue,588,617,602,636
1584913211_Camera1_visible.png,1936,1216,yellow,316,615,329,634
1584913211_Camera1_visible.png,1936,1216,yellow,1126,620,1141,638
1584913211_Camera1_visible.png,1936,1216,yellow,1171,620,1184,637
1584913211_Camera1_visible.png,1936,1216,blue,669,614,682,631
1584913211_Camera1_visible.png,1936,1216,blue,910,615,922,632
1584913585_Camera1_visible.png,1936,1216,blue,354,778,476,908
1584913585_Camera1_visible.png,1936,1216,yellow,1699,699,1770,769
1584913585_Camera1_visible.png,1936,1216,blue,753,689,809,757
1584913585_Camera1_visible.png,1936,1216,blue,210,668,266,722
1584913585_Camera1_visible.png,1936,1216,yellow,1561,661,1599,707
1584913585_Camera1_visible.png,1936,1216,yellow,1871,658,1909,702
1584913585_Camera1_visible.png,1936,1216,blue,912,655,950,700
1584913585_Camera1_visible.png,1936,1216,blue,505,646,539,685
1584913585_Camera1_visible.png,1936,1216,yellow,1659,647,1689,684
1584913585_Camera1_visible.png,1936,1216,yellow,12,642,49,679
1584913585_Camera1_visible.png,1936,1216,blue,1830,636,1861,667
1584913585_Camera1_visible.png,1936,1216,blue,1133,636,1159,669
1584913585_Camera1_visible.png,1936,1216,yellow,1569,648,1606,686
1584913585_Camera1_visible.png,1936,1216,blue,700,635,724,667
1584913585_Camera1_visible.png,1936,1216,yellow,386,629,414,657
1584913585_Camera1_visible.png,1936,1216,blue,971,629,992,657
1584913585_Camera1_visible.png,1936,1216,blue,1820,625,1840,650
1584913585_Camera1_visible.png,1936,1216,yellow,732,623,751,647
1584913585_Camera1_visible.png,1936,1216,blue,1185,621,1204,644
1584913585_Camera1_visible.png,1936,1216,yellow,865,620,881,641
1584913585_Camera1_visible.png,1936,1216,blue,1587,618,1604,639
1584913585_Camera1_visible.png,1936,1216,yellow,1860,618,1878,638
1584913585_Camera1_visible.png,1936,1216,yellow,917,615,930,633
1584913101_Camera1_visible.png,1936,1216,blue,835,829,971,980
1584913101_Camera1_visible.png,1936,1216,blue,1367,706,1438,783
1584913101_Camera1_visible.png,1936,1216,blue,1616,661,1663,712
1584913101_Camera1_visible.png,1936,1216,blue,1801,637,1834,676
1584913101_Camera1_visible.png,1936,1216,blue,255,653,270,672
1584914047_Camera0_visible.png,1936,1216,yellow,1053,732,1119,805
1584914047_Camera0_visible.png,1936,1216,yellow,535,713,578,763
1584914047_Camera0_visible.png,1936,1216,yellow,126,710,159,750
1584914047_Camera0_visible.png,1936,1216,yellow,1546,641,1569,668
1584914047_Camera0_visible.png,1936,1216,blue,1716,629,1735,653
1584914047_Camera0_visible.png,1936,1216,yellow,1234,647,1253,671
1584914047_Camera0_visible.png,1936,1216,blue,1394,636,1412,657
1584914047_Camera0_visible.png,1936,1216,yellow,968,652,983,674
1584914047_Camera0_visible.png,1936,1216,yellow,724,658,739,678
1584914047_Camera0_visible.png,1936,1216,yellow,1924,636,1935,668
1584914047_Camera0_visible.png,1936,1216,blue,1121,642,1136,661
1584914047_Camera0_visible.png,1936,1216,yellow,498,663,512,682
1584914047_Camera0_visible.png,1936,1216,yellow,276,669,290,688
1584914047_Camera0_visible.png,1936,1216,blue,873,648,887,666
1584914168_Camera0_visible.png,1936,1216,yellow,145,735,213,824
1584914168_Camera0_visible.png,1936,1216,yellow,1896,803,1935,909
1584914168_Camera0_visible.png,1936,1216,yellow,1498,692,1550,754
1584914168_Camera0_visible.png,1936,1216,yellow,1531,661,1564,702
1584914168_Camera0_visible.png,1936,1216,yellow,437,646,465,679
1584914168_Camera0_visible.png,1936,1216,yellow,1622,646,1650,678
1584914168_Camera0_visible.png,1936,1216,yellow,976,642,999,672
1584914168_Camera0_visible.png,1936,1216,blue,184,634,204,660
1584914168_Camera0_visible.png,1936,1216,blue,507,634,530,661
1584914168_Camera0_visible.png,1936,1216,yellow,1687,636,1707,662
1584914168_Camera0_visible.png,1936,1216,blue,800,633,818,659
1584914168_Camera0_visible.png,1936,1216,yellow,1309,635,1327,661
1584914168_Camera0_visible.png,1936,1216,blue,1012,629,1030,653
1584914168_Camera0_visible.png,1936,1216,yellow,1745,629,1763,652
1584914168_Camera0_visible.png,1936,1216,yellow,1440,628,1457,650
1584914168_Camera0_visible.png,1936,1216,blue,1144,625,1159,646
1584914168_Camera0_visible.png,1936,1216,yellow,1789,625,1804,644
1584914168_Camera0_visible.png,1936,1216,yellow,1511,624,1525,642
1584914168_Camera0_visible.png,1936,1216,blue,1244,621,1258,639
1584914046_Camera0_visible.png,1936,1216,yellow,1488,779,1573,887
1584914046_Camera0_visible.png,1936,1216,yellow,706,694,762,756
1584914046_Camera0_visible.png,1936,1216,yellow,152,664,195,710
1584914046_Camera0_visible.png,1936,1216,yellow,1651,655,1677,684
1584914046_Camera0_visible.png,1936,1216,blue,1766,649,1786,674
1584914046_Camera0_visible.png,1936,1216,yellow,1295,645,1314,671
1584914046_Camera0_visible.png,1936,1216,yellow,985,638,1003,661
1584914046_Camera0_visible.png,1936,1216,blue,1412,640,1429,663
1584914046_Camera0_visible.png,1936,1216,yellow,700,631,716,654
1584914046_Camera0_visible.png,1936,1216,yellow,154,621,172,642
1584914046_Camera0_visible.png,1936,1216,yellow,427,626,443,647
1584914046_Camera0_visible.png,1936,1216,blue,1105,633,1121,654
1584914046_Camera0_visible.png,1936,1216,blue,823,627,838,647
1584914046_Camera0_visible.png,1936,1216,blue,556,622,571,641
1584914046_Camera0_visible.png,1936,1216,blue,292,618,305,636
1584913369_Camera0_visible.png,1936,1216,yellow,1364,889,1524,1071
1584913369_Camera0_visible.png,1936,1216,yellow,880,743,945,820
1584913369_Camera0_visible.png,1936,1216,yellow,670,702,719,753
1584913369_Camera0_visible.png,1936,1216,yellow,492,681,525,718
1584913369_Camera0_visible.png,1936,1216,yellow,316,672,343,702
1584913369_Camera0_visible.png,1936,1216,yellow,98,668,122,694
1584912618_Camera1_visible.png,1936,1216,blue,310,764,399,854
1584912618_Camera1_visible.png,1936,1216,yellow,1512,755,1579,842
1584912618_Camera1_visible.png,1936,1216,blue,559,709,600,763
1584912618_Camera1_visible.png,1936,1216,yellow,1300,702,1352,755
1584912618_Camera1_visible.png,1936,1216,blue,660,683,690,722
1584912618_Camera1_visible.png,1936,1216,yellow,1196,679,1233,717
1584912618_Camera1_visible.png,1936,1216,blue,715,669,737,700
1584912618_Camera1_visible.png,1936,1216,yellow,1140,666,1167,695
1584912618_Camera1_visible.png,1936,1216,blue,746,660,767,685
1584912618_Camera1_visible.png,1936,1216,yellow,1101,657,1124,681
1584912618_Camera1_visible.png,1936,1216,blue,766,654,781,674
1584912618_Camera1_visible.png,1936,1216,yellow,1067,651,1082,671
1584912618_Camera1_visible.png,1936,1216,blue,779,649,794,667
1584912618_Camera1_visible.png,1936,1216,yellow,1042,647,1054,664
1584914475_Camera1_visible.png,1936,1216,yellow,1604,812,1721,942
1584914475_Camera1_visible.png,1936,1216,blue,187,729,247,805
1584914475_Camera1_visible.png,1936,1216,yellow,1182,721,1246,790
1584914475_Camera1_visible.png,1936,1216,blue,343,685,384,734
1584914475_Camera1_visible.png,1936,1216,yellow,994,682,1035,727
1584914475_Camera1_visible.png,1936,1216,blue,401,667,434,704
1584914475_Camera1_visible.png,1936,1216,yellow,913,665,940,699
1584914475_Camera1_visible.png,1936,1216,blue,442,655,464,683
1584914475_Camera1_visible.png,1936,1216,yellow,848,654,867,680
1584914475_Camera1_visible.png,1936,1216,blue,459,647,477,670
1584914475_Camera1_visible.png,1936,1216,yellow,801,646,820,668
1584914475_Camera1_visible.png,1936,1216,blue,476,641,490,661
1584914475_Camera1_visible.png,1936,1216,yellow,766,640,780,659
1584913952_Camera0_visible.png,1936,1216,yellow,1233,727,1336,837
1584913578_Camera0_visible.png,1936,1216,yellow,1315,763,1404,860
1584913578_Camera0_visible.png,1936,1216,blue,0,767,42,869
1584913578_Camera0_visible.png,1936,1216,blue,301,701,350,761
1584913578_Camera0_visible.png,1936,1216,yellow,1124,700,1170,756
1584913578_Camera0_visible.png,1936,1216,blue,436,673,474,715
1584913578_Camera0_visible.png,1936,1216,yellow,1027,672,1056,712
1584913578_Camera0_visible.png,1936,1216,blue,124,667,155,705
1584913578_Camera0_visible.png,1936,1216,blue,319,661,346,695
1584913578_Camera0_visible.png,1936,1216,yellow,838,656,867,685
1584913578_Camera0_visible.png,1936,1216,yellow,265,651,285,678
1584913578_Camera0_visible.png,1936,1216,blue,436,662,464,697
1584913580_Camera1_visible.png,1936,1216,yellow,979,769,1073,874
1584913586_Camera1_visible.png,1936,1216,blue,68,788,177,915
1584913586_Camera1_visible.png,1936,1216,yellow,1693,798,1806,915
1584913586_Camera1_visible.png,1936,1216,yellow,1518,731,1592,807
1584913586_Camera1_visible.png,1936,1216,yellow,1656,727,1729,799
1584913586_Camera1_visible.png,1936,1216,blue,685,696,743,756
1584913586_Camera1_visible.png,1936,1216,blue,1783,691,1826,741
1584913586_Camera1_visible.png,1936,1216,blue,419,675,455,723
1584913586_Camera1_visible.png,1936,1216,yellow,45,660,78,699
1584913586_Camera1_visible.png,1936,1216,blue,1645,665,1679,700
1584913586_Camera1_visible.png,1936,1216,yellow,291,652,318,685
1584913586_Camera1_visible.png,1936,1216,blue,773,656,799,689
1584913586_Camera1_visible.png,1936,1216,yellow,1888,661,1911,690
1584913586_Camera1_visible.png,1936,1216,blue,1302,651,1322,678
1584913586_Camera1_visible.png,1936,1216,yellow,392,642,415,669
1584913586_Camera1_visible.png,1936,1216,yellow,1627,651,1646,677
1584913586_Camera1_visible.png,1936,1216,yellow,461,635,478,658
1584913586_Camera1_visible.png,1936,1216,blue,1152,641,1171,664
1584913586_Camera1_visible.png,1936,1216,yellow,1457,643,1474,665
1584913586_Camera1_visible.png,1936,1216,blue,788,645,801,671
1584913586_Camera1_visible.png,1936,1216,blue,794,638,808,660
1584913586_Camera1_visible.png,1936,1216,blue,1084,635,1098,654
1584913586_Camera1_visible.png,1936,1216,yellow,1892,647,1911,668
1584913586_Camera1_visible.png,1936,1216,yellow,508,630,522,649
1584913586_Camera1_visible.png,1936,1216,yellow,1360,638,1374,656
1584913636_Camera1_visible.png,1936,1216,blue,271,842,433,1031
1584913636_Camera1_visible.png,1936,1216,blue,1384,714,1462,804
1584913636_Camera1_visible.png,1936,1216,blue,1791,672,1847,732
1584913636_Camera1_visible.png,1936,1216,blue,293,625,324,661
1584913636_Camera1_visible.png,1936,1216,yellow,10,617,41,647
1584913636_Camera1_visible.png,1936,1216,blue,645,617,667,647
1584913636_Camera1_visible.png,1936,1216,yellow,147,609,168,634
1584913636_Camera1_visible.png,1936,1216,yellow,379,611,398,636
1584913636_Camera1_visible.png,1936,1216,blue,901,612,921,637
1584913636_Camera1_visible.png,1936,1216,yellow,444,605,463,627
1584913636_Camera1_visible.png,1936,1216,blue,1101,608,1118,630
1584913636_Camera1_visible.png,1936,1216,blue,253,600,268,620
1584913636_Camera1_visible.png,1936,1216,yellow,859,604,877,623
1584913636_Camera1_visible.png,1936,1216,blue,1255,605,1270,624
1584913636_Camera1_visible.png,1936,1216,yellow,674,602,688,621
1584913636_Camera1_visible.png,1936,1216,blue,483,598,499,616
1584913636_Camera1_visible.png,1936,1216,yellow,849,600,862,617
1584913636_Camera1_visible.png,1936,1216,yellow,1034,601,1046,618
1584913636_Camera1_visible.png,1936,1216,yellow,650,607,666,629
1584913101_Camera0_visible.png,1936,1216,blue,836,829,973,980
1584913101_Camera0_visible.png,1936,1216,blue,1368,706,1438,783
1584913101_Camera0_visible.png,1936,1216,blue,1617,661,1663,712
1584913101_Camera0_visible.png,1936,1216,blue,1802,637,1835,676
1584913101_Camera0_visible.png,1936,1216,blue,255,653,270,672
1584914047_Camera1_visible.png,1936,1216,yellow,1052,732,1118,805
1584914047_Camera1_visible.png,1936,1216,yellow,535,713,577,763
1584914047_Camera1_visible.png,1936,1216,yellow,125,710,159,750
1584914047_Camera1_visible.png,1936,1216,yellow,1545,641,1569,668
1584914047_Camera1_visible.png,1936,1216,blue,1716,629,1735,653
1584914047_Camera1_visible.png,1936,1216,yellow,1234,647,1253,671
1584914047_Camera1_visible.png,1936,1216,blue,1394,636,1412,657
1584914047_Camera1_visible.png,1936,1216,yellow,968,652,983,674
1584914047_Camera1_visible.png,1936,1216,yellow,1923,636,1935,668
1584914047_Camera1_visible.png,1936,1216,yellow,724,658,739,678
1584914047_Camera1_visible.png,1936,1216,blue,1121,642,1136,661
1584914047_Camera1_visible.png,1936,1216,yellow,498,663,512,682
1584914047_Camera1_visible.png,1936,1216,yellow,276,670,290,688
1584914047_Camera1_visible.png,1936,1216,blue,873,648,886,666
1584913858_Camera0_visible.png,1936,1216,blue,572,729,679,859
1584913858_Camera0_visible.png,1936,1216,blue,1641,636,1702,708
1584913858_Camera0_visible.png,1936,1216,blue,1703,558,1719,580
1584913858_Camera0_visible.png,1936,1216,blue,1474,558,1489,577
1584913858_Camera0_visible.png,1936,1216,yellow,1856,554,1871,573
1584913858_Camera0_visible.png,1936,1216,blue,1245,558,1258,576
1584913858_Camera0_visible.png,1936,1216,blue,1017,559,1029,577
1584913858_Camera0_visible.png,1936,1216,blue,782,561,794,579
1584912615_Camera0_visible.png,1936,1216,yellow,1753,836,1879,972
1584912615_Camera0_visible.png,1936,1216,blue,318,742,376,818
1584912615_Camera0_visible.png,1936,1216,yellow,1310,738,1376,808
1584912615_Camera0_visible.png,1936,1216,blue,473,699,512,747
1584912615_Camera0_visible.png,1936,1216,yellow,1121,697,1160,742
1584912615_Camera0_visible.png,1936,1216,blue,533,681,560,717
1584912615_Camera0_visible.png,1936,1216,yellow,1037,680,1065,714
1584912615_Camera0_visible.png,1936,1216,blue,0,969,33,992
1584912615_Camera0_visible.png,1936,1216,blue,571,669,592,697
1584912615_Camera0_visible.png,1936,1216,yellow,970,668,994,695
1584912615_Camera0_visible.png,1936,1216,blue,587,661,608,684
1584912615_Camera0_visible.png,1936,1216,yellow,926,660,942,682
1584912615_Camera0_visible.png,1936,1216,blue,603,655,622,675
1584912615_Camera0_visible.png,1936,1216,yellow,890,655,905,674
1584914477_Camera1_visible.png,1936,1216,blue,289,769,389,872
1584914477_Camera1_visible.png,1936,1216,yellow,1628,766,1721,864
1584914477_Camera1_visible.png,1936,1216,blue,517,707,563,768
1584914477_Camera1_visible.png,1936,1216,yellow,1335,706,1388,764
1584914477_Camera1_visible.png,1936,1216,blue,614,676,647,718
1584914477_Camera1_visible.png,1936,1216,yellow,1179,676,1213,715
1584914477_Camera1_visible.png,1936,1216,blue,653,662,681,694
1584914477_Camera1_visible.png,1936,1216,yellow,1105,662,1130,693
1584914477_Camera1_visible.png,1936,1216,blue,680,652,699,678
1584914477_Camera1_visible.png,1936,1216,yellow,1049,652,1068,677
1584914477_Camera1_visible.png,1936,1216,blue,695,645,708,667
1584914477_Camera1_visible.png,1936,1216,yellow,1002,645,1021,666
1584914477_Camera1_visible.png,1936,1216,blue,704,640,720,659
1584914477_Camera1_visible.png,1936,1216,yellow,972,640,985,658
1584913862_Camera0_visible.png,1936,1216,yellow,1094,767,1164,857
1584913862_Camera0_visible.png,1936,1216,yellow,528,724,572,780
1584913862_Camera0_visible.png,1936,1216,yellow,85,711,129,755
1584913862_Camera0_visible.png,1936,1216,yellow,1744,658,1766,687
1584913862_Camera0_visible.png,1936,1216,yellow,1424,657,1443,682
1584913862_Camera0_visible.png,1936,1216,blue,1627,648,1644,670
1584913862_Camera0_visible.png,1936,1216,yellow,1167,656,1186,678
1584913862_Camera0_visible.png,1936,1216,blue,1357,648,1372,668
1584913862_Camera0_visible.png,1936,1216,yellow,949,656,963,676
1584913862_Camera0_visible.png,1936,1216,blue,1132,649,1145,667
1584913862_Camera0_visible.png,1936,1216,yellow,763,657,776,674
1584913103_Camera0_visible.png,1936,1216,blue,0,977,146,1215
1584913103_Camera0_visible.png,1936,1216,blue,838,756,907,845
1584913103_Camera0_visible.png,1936,1216,blue,1131,704,1181,759
1584913103_Camera0_visible.png,1936,1216,blue,1330,681,1360,721
1584913103_Camera0_visible.png,1936,1216,blue,1493,668,1519,700
1584913103_Camera0_visible.png,1936,1216,blue,1643,661,1664,687
1584913103_Camera0_visible.png,1936,1216,blue,1782,655,1803,678
1584913103_Camera0_visible.png,1936,1216,blue,129,645,144,665
1584914175_Camera0_visible.png,1936,1216,yellow,1165,866,1270,1015
1584914175_Camera0_visible.png,1936,1216,yellow,652,743,709,810
1584914175_Camera0_visible.png,1936,1216,blue,62,720,116,776
1584914175_Camera0_visible.png,1936,1216,yellow,1084,710,1122,757
1584914175_Camera0_visible.png,1936,1216,blue,567,698,602,738
1584914175_Camera0_visible.png,1936,1216,yellow,1301,691,1331,727
1584914175_Camera0_visible.png,1936,1216,blue,866,684,895,716
1584914175_Camera0_visible.png,1936,1216,yellow,1436,679,1458,708
1584914175_Camera0_visible.png,1936,1216,blue,1049,674,1070,701
1584914175_Camera0_visible.png,1936,1216,blue,48,671,67,696
1584914175_Camera0_visible.png,1936,1216,yellow,1497,670,1517,694
1584914175_Camera0_visible.png,1936,1216,blue,1165,668,1181,690
1584914175_Camera0_visible.png,1936,1216,blue,131,663,151,683
1584914175_Camera0_visible.png,1936,1216,yellow,1514,664,1529,684
1584914175_Camera0_visible.png,1936,1216,blue,1217,663,1231,682
1584913102_Camera1_visible.png,1936,1216,yellow,1292,778,1369,873
1584913102_Camera1_visible.png,1936,1216,blue,0,778,61,878
1584913102_Camera1_visible.png,1936,1216,blue,365,714,418,771
1584913102_Camera1_visible.png,1936,1216,yellow,1162,719,1210,776
1584913102_Camera1_visible.png,1936,1216,yellow,1147,692,1180,733
1584913102_Camera1_visible.png,1936,1216,blue,583,687,614,727
1584913102_Camera1_visible.png,1936,1216,yellow,1184,677,1210,709
1584913102_Camera1_visible.png,1936,1216,blue,746,673,773,703
1584913102_Camera1_visible.png,1936,1216,yellow,1238,668,1264,694
1584913102_Camera1_visible.png,1936,1216,blue,888,664,905,689
1584913102_Camera1_visible.png,1936,1216,yellow,1315,662,1332,684
1584913102_Camera1_visible.png,1936,1216,blue,1018,658,1034,679
1584913102_Camera1_visible.png,1936,1216,yellow,1396,658,1412,677
1584913102_Camera1_visible.png,1936,1216,blue,1142,654,1155,672
1584913763_Camera0_visible.png,1936,1216,blue,323,759,389,840
1584913763_Camera0_visible.png,1936,1216,yellow,1401,745,1471,823
1584913763_Camera0_visible.png,1936,1216,yellow,1903,1014,1935,1069
1584913763_Camera0_visible.png,1936,1216,blue,550,711,594,761
1584913763_Camera0_visible.png,1936,1216,yellow,1250,701,1289,750
1584913763_Camera0_visible.png,1936,1216,blue,87,707,126,751
1584913763_Camera0_visible.png,1936,1216,blue,656,688,687,725
1584913763_Camera0_visible.png,1936,1216,yellow,1175,680,1208,716
1584913763_Camera0_visible.png,1936,1216,blue,300,687,326,720
1584913763_Camera0_visible.png,1936,1216,blue,712,674,737,703
1584913763_Camera0_visible.png,1936,1216,yellow,1127,668,1153,696
1584913763_Camera0_visible.png,1936,1216,blue,427,674,448,701
1584913763_Camera0_visible.png,1936,1216,yellow,48,681,70,707
1584913763_Camera0_visible.png,1936,1216,blue,754,665,772,689
1584913763_Camera0_visible.png,1936,1216,yellow,1096,660,1115,683
1584913763_Camera0_visible.png,1936,1216,yellow,196,671,214,693
1584913763_Camera0_visible.png,1936,1216,blue,515,666,532,688
1584913763_Camera0_visible.png,1936,1216,blue,773,659,790,679
1584913763_Camera0_visible.png,1936,1216,yellow,1070,654,1085,674
1584913763_Camera0_visible.png,1936,1216,yellow,303,664,319,683
1584913763_Camera0_visible.png,1936,1216,blue,578,660,592,678
1584913763_Camera0_visible.png,1936,1216,blue,786,654,799,672
1584913763_Camera0_visible.png,1936,1216,yellow,1045,650,1057,667
1584913215_Camera0_visible.png,1936,1216,blue,1307,948,1486,1167
1584913215_Camera0_visible.png,1936,1216,blue,1541,771,1627,862
1584913215_Camera0_visible.png,1936,1216,blue,397,731,479,815
1584913215_Camera0_visible.png,1936,1216,yellow,1462,716,1514,770
1584913215_Camera0_visible.png,1936,1216,yellow,735,692,773,744
1584913215_Camera0_visible.png,1936,1216,yellow,255,672,301,718
1584913215_Camera0_visible.png,1936,1216,yellow,1723,695,1756,733
1584913215_Camera0_visible.png,1936,1216,yellow,1030,675,1059,711
1584913215_Camera0_visible.png,1936,1216,yellow,603,654,625,684
1584913215_Camera0_visible.png,1936,1216,blue,1465,674,1488,704
1584913215_Camera0_visible.png,1936,1216,blue,1189,666,1214,696
1584913215_Camera0_visible.png,1936,1216,blue,1647,675,1675,703
1584913215_Camera0_visible.png,1936,1216,blue,948,656,970,683
1584913215_Camera0_visible.png,1936,1216,blue,1818,674,1837,698
1584913215_Camera0_visible.png,1936,1216,yellow,498,641,519,665
1584913215_Camera0_visible.png,1936,1216,yellow,0,626,18,648
1584913215_Camera0_visible.png,1936,1216,blue,843,648,860,671
